dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1626490800,2021-07-17 03:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,293.27,,288.91,293.32,292.47,294.04,1015,,,76,2.06,54,,,,,,0,800,Clear,sky is clear,01n
1626494400,2021-07-17 04:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,293.01,,288.66,293.04,292.04,293.54,1015,,,76,2.12,63,,,,,,0,800,Clear,sky is clear,01n
1626498000,2021-07-17 05:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,292.91,,288.15,292.87,291.88,293.44,1015,,,74,2.3,67,,,,,,0,800,Clear,sky is clear,01n
1626501600,2021-07-17 06:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,293.39,,287.75,293.3,292.34,294.1,1015,,,70,2.64,70,,,,,,0,800,Clear,sky is clear,01d
1626505200,2021-07-17 07:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,296.08,,289.16,296.13,295.12,296.92,1016,,,65,2.9,72,,,,,,0,800,Clear,sky is clear,01d
1626508800,2021-07-17 08:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,299.42,,282.33,299.42,298.3,301.14,1016,,,34,2.41,77,,,,,,0,800,Clear,sky is clear,01d
1626512400,2021-07-17 09:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,301.23,,282.04,300.3,300.6,302.25,1016,,,30,2.4,77,,,,,,0,800,Clear,sky is clear,01d
1626516000,2021-07-17 10:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,302.85,,282.41,301.5,301.78,303.95,1016,,,28,1.55,80,,,,,,0,800,Clear,sky is clear,01d
1626519600,2021-07-17 11:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,304.35,,288.35,304.03,303.3,305.14,1016,,,38,0.7,60,,,,,,0,800,Clear,sky is clear,01d
1626523200,2021-07-17 12:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,305.37,,288.41,305.06,304.28,306.17,1016,,,36,0.4,311,,,,,,0,800,Clear,sky is clear,01d
1626526800,2021-07-17 13:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,305.94,,289.76,306.21,304.82,307.02,1016,,,38,1.64,289,,,,,,1,800,Clear,sky is clear,01d
1626530400,2021-07-17 14:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,306.22,,291.21,307.26,305.09,307.81,1016,,,41,2.91,291,,,,,,1,800,Clear,sky is clear,01d
1626534000,2021-07-17 15:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,306.35,,290.93,307.25,305.37,307.66,1016,,,40,3.58,294,,,,,,1,800,Clear,sky is clear,01d
1626537600,2021-07-17 16:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,305.45,,290.13,305.86,304.57,306.76,1016,,,40,3.94,295,,,,,,0,800,Clear,sky is clear,01d
1626541200,2021-07-17 17:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,304.65,,289.81,304.89,303.66,306.14,1016,,,41,4.03,293,,,,,,0,800,Clear,sky is clear,01d
1626544800,2021-07-17 18:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,302.68,,292.1,303.96,301.45,303.92,1016,,,53,3.63,290,,,,,,0,800,Clear,sky is clear,01d
1626548400,2021-07-17 19:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,301.58,,289.84,302,301.03,302.26,1017,,,49,3.01,287,,,,,,0,800,Clear,sky is clear,01d
1626552000,2021-07-17 20:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,298.45,,290.39,298.63,297.88,298.81,1017,,,61,1.94,287,,,,,,0,800,Clear,sky is clear,01d
1626555600,2021-07-17 21:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,296.88,,290.15,297.03,296.69,297.08,1018,,,66,1.74,274,,,,,,0,800,Clear,sky is clear,01n
1626559200,2021-07-17 22:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,295.98,,291.1,296.25,294.48,296.6,1018,,,74,1.22,262,,,,,,3,800,Clear,sky is clear,01n
1626562800,2021-07-17 23:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,294.87,,291.66,295.24,293.36,295.54,1018,,,82,1.7,248,,,,,,4,800,Clear,sky is clear,01n
1626566400,2021-07-18 00:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,293.46,,291.41,293.84,291.59,294.82,1019,,,88,1.84,250,,,,,,5,800,Clear,sky is clear,01n
1626570000,2021-07-18 01:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,293.41,,291.72,293.84,292.25,294.11,1019,,,90,1.59,252,,,,,,7,800,Clear,sky is clear,01n
1626573600,2021-07-18 02:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,293.02,,291.33,293.41,292.25,293.59,1019,,,90,1.44,259,,,,,,6,800,Clear,sky is clear,01n
1626577200,2021-07-18 03:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,292.61,,290.93,292.96,292.25,293.11,1018,,,90,1.35,270,,,,,,3,800,Clear,sky is clear,01n
1626580800,2021-07-18 04:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,292.35,,290.67,292.68,291.7,292.79,1018,,,90,1.52,279,,,,,,9,800,Clear,sky is clear,01n
1626584400,2021-07-18 05:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,292.01,,290.33,292.3,291.87,292.25,1019,,,90,1.24,298,,,,,,24,801,Clouds,few clouds,02n
1626588000,2021-07-18 06:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,291.03,,289.37,291.22,290.14,291.71,1019,,,90,0.98,326,,,,,,62,803,Clouds,broken clouds,04d
1626591600,2021-07-18 07:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,292.69,,291.01,293.05,292.25,292.8,1019,,,90,1.13,334,,,,,,54,803,Clouds,broken clouds,04d
1626595200,2021-07-18 08:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,294.28,,292.03,294.72,294.13,294.44,1019,,,87,1.3,326,,,,,,35,802,Clouds,scattered clouds,03d
1626598800,2021-07-18 09:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,295.41,,292.77,295.91,295.15,295.56,1019,,,85,1.6,308,,,,,,7,800,Clear,sky is clear,01d
1626602400,2021-07-18 10:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,296.32,,292.88,296.81,295.73,296.85,1020,,,81,1.73,285,,,,,,44,802,Clouds,scattered clouds,03d
1626606000,2021-07-18 11:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,297.79,,293.49,298.32,297.19,298.26,1019,,,77,2.39,279,,,,,,5,800,Clear,sky is clear,01d
1626609600,2021-07-18 12:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,298.98,,293.77,299.52,298.35,299.48,1019,,,73,3.1,286,,,,,,9,800,Clear,sky is clear,01d
1626613200,2021-07-18 13:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,300.33,,294.38,302.31,299.63,300.86,1019,,,70,3.54,294,,,,,,8,800,Clear,sky is clear,01d
1626616800,2021-07-18 14:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,300.39,,294.21,302.32,299.51,301.02,1018,,,69,3.78,298,,,,,,13,801,Clouds,few clouds,02d
1626620400,2021-07-18 15:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,300.28,,294.1,302.14,299.33,300.9,1018,,,69,4.02,298,,,,,,10,800,Clear,sky is clear,01d
1626624000,2021-07-18 16:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,299.57,,294.11,299.57,298.6,300.13,1018,,,72,4.15,298,,,,,,8,800,Clear,sky is clear,01d
1626627600,2021-07-18 17:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,298.68,,292.58,299.09,297.8,299.16,1017,,,69,3.96,300,,,,,,5,800,Clear,sky is clear,01d
1626631200,2021-07-18 18:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,297.47,,291.88,297.81,296.7,297.91,1017,,,71,3.51,301,,,,,,3,800,Clear,sky is clear,01d
1626634800,2021-07-18 19:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,296.05,,292.62,296.51,295.41,296.46,1017,,,81,3.2,300,,,,,,1,800,Clear,sky is clear,01d
1626638400,2021-07-18 20:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,293.62,,291.2,293.97,291.7,294.44,1017,,,86,2.73,302,,,,,,5,800,Clear,sky is clear,01d
1626642000,2021-07-18 21:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,292.57,,290.35,292.84,291.28,293.22,1018,,,87,2.32,304,,,,,,9,800,Clear,sky is clear,01n
1626645600,2021-07-18 22:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,291.56,,289.89,291.81,290.03,292.27,1018,,,90,2,313,,,,,,61,803,Clouds,broken clouds,04n
1626649200,2021-07-18 23:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,290.83,,289.34,291.03,289.78,291.71,1018,,,91,1.83,304,,,,,,64,803,Clouds,broken clouds,04n
1626652800,2021-07-19 00:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,290.64,,289.33,290.85,289.58,291.57,1018,,,92,1.77,300,,,,,,69,803,Clouds,broken clouds,04n
1626656400,2021-07-19 01:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,290.15,,288.84,290.31,289.03,291.14,1017,,,92,1.84,300,,,,,,75,803,Clouds,broken clouds,04n
1626660000,2021-07-19 02:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,289.37,,288.07,289.45,288.34,290.34,1017,,,92,1.91,303,,,,,,81,803,Clouds,broken clouds,04n
1626663600,2021-07-19 03:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,289.15,,288.02,289.23,288.44,290.03,1017,,,93,1.8,314,,,,,,100,804,Clouds,overcast clouds,04n
1626667200,2021-07-19 04:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,288.53,,287.4,288.55,287.69,289.48,1017,,,93,1.73,323,,,,,,100,804,Clouds,overcast clouds,04n
1626670800,2021-07-19 05:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,288.75,,287.62,288.79,287.72,289.83,1017,,,93,1.77,331,,,,,,100,804,Clouds,overcast clouds,04n
1626674400,2021-07-19 06:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,288.84,,287.71,288.89,287.9,289.82,1017,,,93,1.64,334,,,,,,100,804,Clouds,overcast clouds,04d
1626678000,2021-07-19 07:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,289.57,,288.44,289.7,288.46,290.42,1017,,,93,1.57,324,,,,,,100,804,Clouds,overcast clouds,04d
1626681600,2021-07-19 08:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,291.71,,290.89,292.1,291.62,291.79,1016,,,95,1.63,318,,,,,,86,804,Clouds,overcast clouds,04d
1626685200,2021-07-19 09:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,293.34,,292,293.82,293.09,293.49,1016,,,92,1.82,305,,,,,,55,803,Clouds,broken clouds,04d
1626688800,2021-07-19 10:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,295.02,,292.2,295.46,294.78,295.23,1016,,,84,1.21,299,,,,,,87,804,Clouds,overcast clouds,04d
1626692400,2021-07-19 11:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,295.93,,292.3,296.35,295.45,296.39,1016,,,80,1.4,286,,,,,,44,802,Clouds,scattered clouds,03d
1626696000,2021-07-19 12:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,297.23,,292.52,297.65,296.82,297.72,1016,,,75,2.06,284,,,,,,11,801,Clouds,few clouds,02d
1626699600,2021-07-19 13:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,298.29,,292.43,298.69,297.83,298.82,1015,,,70,2.94,288,,,,,,6,800,Clear,sky is clear,01d
1626703200,2021-07-19 14:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,299.22,,292.62,299.22,298.75,299.79,1015,,,67,3.59,291,,,,,,2,800,Clear,sky is clear,01d
1626706800,2021-07-19 15:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,299.39,,292.29,299.39,298.85,300.02,1014,,,65,4.04,295,,,,,,2,800,Clear,sky is clear,01d
1626710400,2021-07-19 16:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,298.7,,291.88,299.03,298.11,299.28,1014,,,66,4.16,299,,,,,,1,800,Clear,sky is clear,01d
1626714000,2021-07-19 17:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,297.53,,291.25,297.8,297,298.1,1014,,,68,3.9,304,,,,,,1,800,Clear,sky is clear,01d
1626717600,2021-07-19 18:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,296.48,,291.37,296.77,295.03,297.04,1014,,,73,3.28,304,,,,,,1,800,Clear,sky is clear,01d
1626721200,2021-07-19 19:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,294.47,,290.28,294.67,292.84,295.47,1014,,,77,2.84,297,,,,,,0,800,Clear,sky is clear,01d
1626724800,2021-07-19 20:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,292.23,,289.65,292.41,290.98,293.09,1015,,,85,2.67,288,,,,,,4,800,Clear,sky is clear,01d
1626728400,2021-07-19 21:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,290.48,,288.65,290.59,289.51,291.04,1015,,,89,1.92,295,,,,,,2,800,Clear,sky is clear,01n
1626732000,2021-07-19 22:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,290.53,,288.7,290.65,290.03,290.86,1016,,,89,1.37,296,,,,,,97,804,Clouds,overcast clouds,04n
1626735600,2021-07-19 23:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,290.32,,288.67,290.44,289.61,290.8,1016,,,90,1.56,292,,,,,,98,804,Clouds,overcast clouds,04n
1626739200,2021-07-20 00:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,289.54,,287.9,289.58,289.07,290.03,1016,,,90,2.2,292,,,,,,100,804,Clouds,overcast clouds,04n
1626742800,2021-07-20 01:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,288.78,,287.32,288.77,287.94,289.77,1016,,,91,1.94,305,,,,,,100,804,Clouds,overcast clouds,04n
1626746400,2021-07-20 02:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,288.83,,287.54,288.86,288.15,289.71,1016,,,92,1.38,326,,,,,,100,804,Clouds,overcast clouds,04n
1626750000,2021-07-20 03:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,289.02,,287.55,289.04,288.12,290.01,1015,,,91,1.19,324,,,,,,100,804,Clouds,overcast clouds,04n
1626753600,2021-07-20 04:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,289.05,,287.75,289.1,288.12,290.05,1015,,,92,1.26,315,,,,,,100,804,Clouds,overcast clouds,04n
1626757200,2021-07-20 05:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,289.05,,287.75,289.1,288.17,290.03,1015,,,92,1.27,318,,,,,,100,804,Clouds,overcast clouds,04n
1626760800,2021-07-20 06:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,289.05,,287.75,289.1,288.09,290.07,1016,,,92,1.61,303,,,,,,100,804,Clouds,overcast clouds,04d
1626764400,2021-07-20 07:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,289.5,,288.2,289.59,288.55,290.52,1017,,,92,2.03,301,,0.11,,,,100,500,Rain,light rain,10d
1626768000,2021-07-20 08:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,289.94,,288.46,290.05,289.21,290.43,1017,,,91,1.79,314,,,,,,100,804,Clouds,overcast clouds,04d
1626771600,2021-07-20 09:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,291.31,,290.16,291.61,290.1,292.17,1017,,,93,1.56,320,,,,,,100,804,Clouds,overcast clouds,04d
1626775200,2021-07-20 10:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,293.25,,290.65,293.54,292.04,293.82,1017,,,85,2.1,294,,,,,,100,804,Clouds,overcast clouds,04d
1626778800,2021-07-20 11:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,294.99,,291.39,295.32,294.75,295.24,1017,,,80,2.56,293,,,,,,100,804,Clouds,overcast clouds,04d
1626782400,2021-07-20 12:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,295.66,,290.8,295.9,294.4,296.35,1017,,,74,2.81,296,,,,,,93,804,Clouds,overcast clouds,04d
1626786000,2021-07-20 13:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,296.41,,291.3,296.7,295.16,297.26,1017,,,73,3.26,297,,,,,,66,803,Clouds,broken clouds,04d
1626789600,2021-07-20 14:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,296.96,,291.16,297.22,295.72,298.04,1017,,,70,3.09,303,,,,,,28,802,Clouds,scattered clouds,03d
1626793200,2021-07-20 15:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,297.31,,291.5,297.61,296.01,298.59,1017,,,70,3.39,299,,,,,,79,803,Clouds,broken clouds,04d
1626796800,2021-07-20 16:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,297.09,,290.83,297.32,296.89,297.25,1017,,,68,4.31,298,,,,,,94,804,Clouds,overcast clouds,04d
1626800400,2021-07-20 17:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,296.61,,291.05,296.87,295.85,297.6,1017,,,71,4.8,303,,,,,,93,804,Clouds,overcast clouds,04d
1626804000,2021-07-20 18:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,295.04,,291.24,295.35,293.58,296.42,1017,,,79,4.65,310,,,,,,42,802,Clouds,scattered clouds,03d
1626807600,2021-07-20 19:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,293.36,,290.38,293.6,292.29,294.11,1018,,,83,3.85,314,,,,,,27,802,Clouds,scattered clouds,03d
1626811200,2021-07-20 20:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,292.64,,290.24,292.89,292.25,293.14,1018,,,86,2.6,311,,,,,,65,803,Clouds,broken clouds,04d
1626814800,2021-07-20 21:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,291.28,,289.08,291.42,290.76,291.7,1019,,,87,2.21,310,,,,,,76,803,Clouds,broken clouds,04n
1626818400,2021-07-20 22:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,290.34,,288.16,290.39,289.6,291.7,1019,,,87,1.58,299,,,,,,57,803,Clouds,broken clouds,04n
1626822000,2021-07-20 23:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,290.49,,288.48,290.58,289.78,291.7,1019,,,88,1.83,309,,,,,,75,803,Clouds,broken clouds,04n
1626825600,2021-07-21 00:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,290.07,,288.25,290.14,289.47,291.14,1019,,,89,2.16,319,,,,,,91,804,Clouds,overcast clouds,04n
1626829200,2021-07-21 01:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,289.67,,288.03,289.73,289.06,291.14,1019,,,90,2.18,320,,,,,,100,804,Clouds,overcast clouds,04n
1626832800,2021-07-21 02:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,288.99,,287.35,288.98,288.43,290.59,1018,,,90,2.06,325,,,,,,100,804,Clouds,overcast clouds,04n
1626836400,2021-07-21 03:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,288.98,,288.18,289.1,288.64,289.46,1018,,,95,1.7,340,,,,,,100,804,Clouds,overcast clouds,04n
1626840000,2021-07-21 04:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,288.77,,287.31,288.76,288.39,290.59,1018,,,91,1.53,345,,,,,,100,804,Clouds,overcast clouds,04n
1626843600,2021-07-21 05:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,288.46,,287.17,288.45,288.11,290.59,1018,,,92,1.44,348,,,,,,100,804,Clouds,overcast clouds,04n
1626847200,2021-07-21 06:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,288.39,,287.1,288.37,287.59,290.59,1018,,,92,1.56,8,,,,,,100,804,Clouds,overcast clouds,04d
1626850800,2021-07-21 07:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,289.56,,288.26,289.66,288.88,290.46,1019,,,92,1.46,11,,,,,,100,804,Clouds,overcast clouds,04d
1626854400,2021-07-21 08:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,291.68,,290.18,291.96,290.52,292.65,1019,,,91,1.35,351,,,,,,93,804,Clouds,overcast clouds,04d
1626858000,2021-07-21 09:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,293.9,,291.29,294.25,293.72,294.25,1019,,,85,1.46,327,,,,,,66,803,Clouds,broken clouds,04d
1626861600,2021-07-21 10:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,295.02,,290.81,295.27,294.72,295.18,1019,,,77,1.37,306,,,,,,60,803,Clouds,broken clouds,04d
1626865200,2021-07-21 11:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,296,,290.69,296.22,294.73,296.76,1019,,,72,1.9,303,,,,,,22,801,Clouds,few clouds,02d
1626868800,2021-07-21 12:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,297.43,,291.15,297.69,296.15,298.36,1019,,,68,2.6,297,,,,,,8,800,Clear,sky is clear,01d
1626872400,2021-07-21 13:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,298.48,,291.18,298.74,297.18,299.63,1018,,,64,3.03,299,,,,,,5,800,Clear,sky is clear,01d
1626876000,2021-07-21 14:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,299.05,,291.47,299.34,297.76,300.36,1018,,,63,3.23,303,,,,,,3,800,Clear,sky is clear,01d
1626879600,2021-07-21 15:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,299.03,,291.7,299.34,297.7,300.46,1018,,,64,3.71,302,,,,,,1,800,Clear,sky is clear,01d
1626883200,2021-07-21 16:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,298.76,,291.69,299.07,297.35,300.25,1018,,,65,3.93,304,,,,,,0,800,Clear,sky is clear,01d
1626886800,2021-07-21 17:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,297.89,,291.35,298.17,296.45,299.34,1018,,,67,3.85,307,,,,,,0,800,Clear,sky is clear,01d
1626890400,2021-07-21 18:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,297.5,,291.22,297.77,296.91,298.4,1018,,,68,3.56,309,,,,,,0,800,Clear,sky is clear,01d
1626894000,2021-07-21 19:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,295.9,,291.03,296.16,295.49,296.58,1018,,,74,3.02,306,,,,,,0,800,Clear,sky is clear,01d
1626897600,2021-07-21 20:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,292.91,,289.56,293.06,292.4,293.36,1018,,,81,2.18,304,,,,,,0,800,Clear,sky is clear,01d
1626901200,2021-07-21 21:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,292.55,,289.96,292.77,291.7,293.2,1018,,,85,1.99,301,,,,,,0,800,Clear,sky is clear,01n
1626904800,2021-07-21 22:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,291.58,,289.56,291.78,291.14,291.82,1019,,,88,1.61,295,,,,,,16,801,Clouds,few clouds,02n
1626908400,2021-07-21 23:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,290.89,,289.05,291.04,289.82,291.71,1019,,,89,1.46,296,,,,,,55,803,Clouds,broken clouds,04n
1626912000,2021-07-22 00:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,289.62,,288.32,289.72,289.03,289.96,1019,,,92,1.57,294,,,,,,74,803,Clouds,broken clouds,04n
1626915600,2021-07-22 01:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,289.01,,287.71,289.05,288.42,289.57,1019,,,92,1.59,293,,,,,,98,804,Clouds,overcast clouds,04n
1626919200,2021-07-22 02:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,288.63,,287.5,288.66,287.82,289.71,1018,,,93,1.3,313,,,,,,100,804,Clouds,overcast clouds,04n
1626922800,2021-07-22 03:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,288.44,,287.32,288.45,287.51,289.37,1018,,,93,0.98,341,,,,,,100,804,Clouds,overcast clouds,04n
1626926400,2021-07-22 04:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,288.11,,286.99,288.09,287.15,288.92,1018,,,93,0.75,354,,,,,,100,804,Clouds,overcast clouds,04n
1626930000,2021-07-22 05:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,287.63,,286.51,287.56,286.97,288.92,1018,,,93,0.54,18,,,,,,100,804,Clouds,overcast clouds,04n
1626933600,2021-07-22 06:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,287.64,,286.52,287.57,286.91,288.92,1018,,,93,0.35,33,,,,,,100,804,Clouds,overcast clouds,04d
1626937200,2021-07-22 07:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,288.41,,287.29,288.42,287.65,289.48,1018,,,93,0.19,18,,,,,,100,804,Clouds,overcast clouds,04d
1626940800,2021-07-22 08:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,290.13,,289.32,290.36,288.91,291.09,1018,,,95,0.46,276,,,,,,99,804,Clouds,overcast clouds,04d
1626944400,2021-07-22 09:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,292.44,,290.58,292.75,292.25,292.79,1018,,,89,1.3,287,,,,,,87,804,Clouds,overcast clouds,04d
1626948000,2021-07-22 10:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,293.47,,291.05,293.8,293.19,293.71,1018,,,86,0.8,251,,,,,,90,804,Clouds,overcast clouds,04d
1626951600,2021-07-22 11:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,294.17,,290.79,294.44,292.96,294.92,1018,,,81,1.73,250,,,,,,80,803,Clouds,broken clouds,04d
1626955200,2021-07-22 12:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,295.21,,291.2,295.51,293.91,296.1,1018,,,78,2.57,258,,,,,,62,803,Clouds,broken clouds,04d
1626958800,2021-07-22 13:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,295.83,,291.38,296.14,294.45,296.91,1018,,,76,3.21,270,,,,,,52,803,Clouds,broken clouds,04d
1626962400,2021-07-22 14:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,296.25,,291.36,296.55,294.81,297.44,1018,,,74,2.8,281,,,,,,24,801,Clouds,few clouds,02d
1626966000,2021-07-22 15:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,296.36,,291.25,296.64,294.94,297.52,1017,,,73,2.66,285,,,,,,18,801,Clouds,few clouds,02d
1626969600,2021-07-22 16:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,296.11,,290.57,296.32,294.72,297.35,1017,,,71,3.02,285,,,,,,7,800,Clear,sky is clear,01d
1626973200,2021-07-22 17:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,295.43,,290.36,295.62,294.14,296.67,1017,,,73,3.35,288,,,,,,23,801,Clouds,few clouds,02d
1626976800,2021-07-22 18:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,294.65,,290.24,294.84,294.17,295.46,1016,,,76,3.03,292,,,,,,68,803,Clouds,broken clouds,04d
1626980400,2021-07-22 19:00:00 +0000 UTC,3600,Braga,41.545449,-8.426507,292.9,,290.12,293.12,291.7,293.87,1016,,,84,2.67,292,,,,,,57,803,Clouds,broken clouds,04d
